,doi,title,authors,year,publicationName,url,citedby-count
274,10.1179/1743277412Y.0000000007,Visual abstraction and stylisation of maps,Isenberg T.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867634648,15
275,10.1179/1743277412Y.0000000026,Visual encoding of acoustic parameters - framework and application to noise mapping,Schiewe J.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888793129,7
276,10.1179/0008704113Z.00000000082,The last big atlas?,Cheers G.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880735673,2
277,10.1179/0008704113Z.00000000053,Cartomyopic musings,Field K.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875893200,2
278,10.1179/1743277412Y.0000000020,From signs to minds: Spatial information design and mental maps,Skiles M.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874643880,3
279,10.1179/1743277412Y.0000000032,If looks could kill: The impact of different rhetorical styles on persuasive geocommunication,Mueblenhaus I.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874643873,29
280,10.1179/1743277412Y.0000000029,Map readers' assessment of path elements and context to identify movement behaviour in visualisations,Lautenschütz A.K.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874634254,5
281,10.1179/0008704112Z.00000000049,"More maps, more users, more devices means more cartographic challenges",Griffin A.L.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874617406,30
282,10.1179/1743277412Y.0000000022,Free classification of Canadian and American emergency management map symbol standards,Bianchetti R.A.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874612198,15
283,10.1179/1743277412Y.0000000021,"""I never use 'Maps' anymore"": Engaging with sat nav technologies and the implications for cartographic literacy and spatial awareness",Speake J.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874608671,37
284,10.1179/1743277412Y.0000000019,Cartographic interaction primitives: Framework and synthesis,Roth R.E.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874608555,84
285,10.1179/1743277412Y.0000000030,Increasing accessibility for map readers with acquired and inherited colour vision deficiencies: A re-colouring algorithm for maps,Culp G.M.,November 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84874598262,23
286,10.1179/1743277412Y.0000000013,Deconstructing galbraith: A geostatistical analysis of cartographic intent,Pearson B.C.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867740166,0
287,10.1179/1743277412Y.0000000016,IconMap-based visualisation technique and its application in soil fertility analysis,Zhang X.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867739314,1
288,10.1179/1743277412Y.0000000018,Mapping inequality in London: A different approach,Green M.A.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867736653,6
289,10.1179/1743277412Y.0000000012,Multidirectional visibility index for analytical shading enhancement,Podobnikar T.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867735360,8
290,10.1179/1743277412Y.0000000010,Investigating the effectiveness of an efficient label placement method using eye movement data,Ooms K.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867733841,31
291,10.1179/1743277412Y.0000000008,Analysing imperfect temporal information in GIS using the triangular model,Qiang Y.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867725587,10
292,10.1179/1743277412Y.0000000001,One hundred years of dasymetric mapping: Back to the origin,Petrov A.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867724579,43
293,10.1179/0008704112Z.00000000033,Mapping the london 2012 Olympics,Field K.,August 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84867712862,3
294,10.1179/1743277411Y.0000000029,A technical solution to allow off-line mobile map querying of discrete and continuous geographic attribute data,Palomar-Vazquez J.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862337266,0
295,10.1179/1743277412Y.0000000002,Digital representation of historical globes: Methods to make 3d and pseudo-3D models of sixteenth century Mercator globes,Stal C.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862336936,9
296,10.1179/174327712X13312850640021,"A 'devious course': Projecting toleration on mercator's 'map of the world', 1569",Brotton J.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862329328,2
297,10.1179/1743277411Y.0000000028,Automatic symbolisation methods for geoportals,Toomanian A.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862326251,4
298,10.1179/1743277412Y.0000000003,Between the cross and the crescent: Countries bordering the Ottoman Empire in the eyes of Dutch cartographers,Altić M.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862326046,3
299,10.1179/1743277412Y.0000000011,"Typography in the eyes of Bertin, gender and expertise variation",Deeb R.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862320626,14
300,10.1179/1743277412Y.0000000005,Cross-hatched shadow line maps,Kennelly P.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862317102,2
301,10.1179/1743277412Y.0000000004,Geographical names on Mercator's maps of Croatia,Faričić J.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862315147,6
302,10.1179/174327711X13166800242356,Developing a flow mapping module in a GIS environment,Kim K.,May 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84862309451,8
303,10.1179/1743277411Y.0000000016,Detecting geometric conflicts for Generalisation of polygonal maps,Gao W.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84863355498,8
304,10.1179/0008704112Z.00000000011,Reasserting design relevance in cartography: Some concepts,Field K.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858743490,16
305,10.1179/1743277411Y.0000000018,City maps versus map-based navigation systems - An empirical approach to building mental representations,Dickmann F.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858742241,24
306,10.1179/1743277411Y.0000000020,Remote evaluation of the execution of spatial analysis tasks with interactive web maps: A functional and quantitative approach,de Mendonça A.L.A.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858730207,9
307,10.1179/0008704112Z.00000000012,Reasserting design relevance in cartography: Some examples,Demaj D.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858728705,9
308,10.1179/1743277411Y.0000000014,"Semistatic animation - Integrating past, present and future in map animations",Nossum A.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858719231,10
309,10.1179/1743277411Y.0000000013,"Ferraris, the legend",de Coene K.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858712042,9
310,10.1179/1743277411Y.0000000015,The unusual projection for one of john dee's maps of 1580,Bower D.I.,February 2012,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84858720596,2
311,10.1179/000870411X13203362557264,Cartographies of fictional worlds: Conclusive remarks,Caquard S.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255196953,11
312,10.1179/000870411X13197041997558,Editorial preface carto-goof iceberg dead ahead,Field K.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255196951,0
313,10.1179/1743277411Y.0000000024,"Sustainable fictions - geographical, literary and cultural intersections in J. R. R. Tolkien's the Lord of the Rings",Habermann I.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255196943,10
314,10.1179/1743277411Y.0000000021,Cartographies of digital fiction: Amateurs mapping a new literary realism,Richterich A.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255186090,10
315,10.1179/1743277411Y.0000000026,Hidden dramas: Cartographic revelations in the world of theatre studies,Bollen J.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255186084,9
316,10.1179/1743277411Y.0000000027,Topographical fiction: A world map of international crime fiction,Erdmann E.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255186077,11
317,10.1179/1743277411Y.0000000017,Out of place: Geographical fiction(s) in håkan nesser's inspector van veeteren series,Jenkins J.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255186073,3
318,10.1179/1743277411Y.0000000023,Mapping literature: Visualisation of spatial uncertainty in fiction,Reuschel A.K.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255186062,43
319,10.1179/174327711X13190991350051,Cartographies of fictional worlds,Piatti B.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255176130,35
320,10.1179/1743277411Y.0000000025,The processual intertextuality of literary cartographies: Critical and digital practices,Cooper D.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255176122,19
321,10.1179/1743277411Y.0000000022,Improved density estimation for the visualisation of literary spaces,Bär H.,November 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84255160613,10
322,10.1179/000870411X13045143289694,British National Report to the International Cartographic Association for the period 2007-2011,Forrest D.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959738351,0
323,10.1179/000870411X13044121958821,The Ordnance Survey OpenData initiative,Lilley B.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959724761,1
324,10.1179/000870411X13044121958786,OS OpenData and its effect on non-commercial cartography,Chilton S.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959718821,2
325,10.1179/000870411X13044121958867,"Better Mapping Campaign, The British Cartographic Society",Spence M.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959715037,1
326,10.1179/000870411X13044121958740,British cartography: Its emergence as a distinct discipline from the science of geography with emphasis on the period from 1951 to 1991,Board C.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959709545,3
327,10.1179/000870411X13044121958902,Governing location information in the UK,McLaren R.,August 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959685993,10
328,10.1179/000870411X13038059668604,Reflections on the works of Jacques Bertin: From sign theory to cartographic discourse,Morita T.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959533605,5
329,10.1179/1743277411Y.0000000012,Creative colours specification based on knowledge (COLorLEGend system),Christophe S.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959517360,25
330,10.1179/1743277411Y.0000000006,Representations of the Israeli-Palestinian conflict in France by cognitive mapping,Yvroux C.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959516474,0
331,10.1179/1743277411Y.0000000011,Extraction of cartographic contour lines using digital terrain model (DTM),Jaara K.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959510103,8
332,10.1179/000870411X13038059668640,Advancing global cartography and GIScience,Cartwright W.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959506819,1
333,10.1179/1743277411Y.0000000009,A world of interstices: A fuzzy logic approach to the analysis of interpretative maps,Didelon C.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959503616,27
334,10.1179/1743277411Y.0000000007,Map design for a multi-publishing framework - Case MenoMaps in Nuuksio national park,Oksanen J.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959502321,5
335,10.1179/1743277411Y.0000000008,Legibility of orienteering maps: Evolution and influences,Zentai L.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959497999,2
336,10.1179/1743277411Y.0000000010,How many 3D city models are there? - A typological try,Jahnke M.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959493891,4
337,10.1179/000870411X13038345996134,Mental categorisation and classification process of information in maps,Santil F.,May 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79959493200,1
338,10.1179/1743277411Y.0000000004,Cartographic language: Towards a new paradigm for understanding stylistic diversity in topographic maps,Kent A.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958134757,20
339,10.1179/1743277410Y.0000000002,Evaluation of analytical measures of map legibility,Stigmar H.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958127986,20
340,10.1179/1743277411Y.0000000003,Cartography in the context of sciences: Theoretical and technological considerations,Buchroithner M.F.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958112511,9
341,10.1179/1743277411Y.0000000001,How to enhance cartographic visualisations of natural hazards assessment results,Kunz M.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958105753,16
342,10.1179/174327711X13052866800099,Retrieving hierarchical information from maps: The role of metric and configurational variables,Mora R.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958081064,2
343,10.1179/1743277411Y.0000000002,Interactive local terrain deformation inspired by hand-painted panoramas,Jenny H.,February 2011,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/79958078835,17
344,10.1179/000870410X12825500202896,Understanding chorematic diagrams: Towards a taxonomy,Reimer A.W.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650575878,17
345,10.1179/000870410X12911337964923,Cultural constraints in the design of pictographic symbols,Korpi J.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650557541,14
346,10.1179/000870410X12911293800103,Extending the functionality of desktop GIS,Ellul C.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650555319,0
347,10.1179/000870410X12911298276237,Sonic maps for hiking-use of sound in enhancing the map use experience,Laakso M.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650545652,21
348,10.1179/000870410X12825500202931,Methodology for positional quality control in cartography using linear features,Mozas A.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650537520,21
349,10.1179/000870410X12911304958827,How many volunteers does it take to map an area well? the validity of Linus' law to volunteered geographic information,Haklay M.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650534933,301
350,10.1179/000870410X12911342853948,DTM generalisation: Handling large volumes of data for multi-scale mapping,Chaudhry O.Z.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650531206,5
351,10.1179/000870410X12880881156093,Disconnected cartographies and immappancy,Field K.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650529679,0
352,10.1179/000870410X12911311788152,Multi-scale visualisation of inbound and outbound traffic delays in London,Cheng T.,1 November 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/78650525327,7
353,10.1179/000870410X12708074472152,The Kitab-I Bahriye (Book of Navigation) of Piri Reis,Yilmaz I.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958196177,7
354,10.1179/000870410X12786821061413,A Novel Algorithm of buffer construction based on run-length encoding,Wang J.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958191959,6
355,10.1179/000870410X12786821061459,The potential of the lenticular foil technique for thematic cartography,Dickmann F.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958190673,11
356,10.1179/000870410X12786821061576,The contribution of the cartographic visualisation in understanding the historical geography of an old land property regime in Mouth Athos (Karyes),Sidiropoulos G.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958186142,0
357,10.1179/000870410X12849977317444,Gravity is your friend but every turn is a leap of faith: Design and testing a schematic map for ski resort trails,Field K.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958169099,3
358,10.1179/000870410X12699418769035,Relation modelling within multiple representation databases and generalisation services,Burghardt D.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958168841,10
359,10.1179/000870410X12786821061378,Point pattern synthesis,Jenny B.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958168138,4
360,10.1179/000870410X12786821061495,Interactive design of 3D maps with progressive projection,Jenny H.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958164878,17
361,10.1179/000870410X12786821061530,The development of the photogrammetric mapping of tidal lines by the Ordnance Survey,Baily B.,1 August 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77958160224,2
362,10.1179/000870409X12525737905169,Effectiveness of cartogram for the representation of spatial data,Sun H.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953896043,41
363,10.1179/000870410X12628660353819,Editorial: From Children's maps to child's play: Imagination inspires cartography,Field K.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953864200,0
364,10.1179/000870409X12472347560588,"Cartography Meets Gaming: Navigating Globes, Block Diagrams and 2D Maps with Gamepads and Joysticks",Weber A.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953863635,8
365,10.1179/000870409X12525737905042,A general framework for using aggregation in visual exploration of movement data,Andrienko G.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953859972,68
366,10.1179/000870409X442589,Water supply maps for north-west europe developed by british military geologists during world war II: Innovative mapping for mobile warfare,Rose E.P.F.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953838656,12
367,10.1179/000870410X12628661160579,Politics and cartography collide: Mapping the changing landscape of ordnance survey,Field K.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953824452,0
368,10.1179/000870409X12525737905123,Challenges for automated generalisation at european mapping agencies: A Qualitative and quantitative analysis,Foerster T.,1 February 2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/77953814373,28
369,10.1179/000870410X12658023467402,Geographic reality versus imagination in Taiwan’s historical maps,Lay J.,2010,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84979462852,6
